0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,26,51,59
Total no. of Client Organizations,10,18,16
Total Amount Received (Amount in Rupees),1104452,16639188,6466475
Amount Received in Words,Eleven lakh Four Thousand Four Hundred Fifty Two Only,"One Crore sixty six thousand thirty nine thousand one hundred
eighty eight",Sixty four lakh sixty six thousand four hundred seventy five
