0,1,2,3
Total Amount Received (Amount in Rupees),1217253,8927599,1859600
Amount Received in Words,"TWELVE LAKH SEVENTEEN THOUSAND TWO HUNDRED
AND FIFTY THREE ONLY","EIGHTY NINE LAKH TWENTY SEVEN THOUSAND FIVE
HUNDRED AND NINETY NINE ONLY",EIGHTEEN LAKH FIFTY NINE THOUSAND SIX HUNDRED
