0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","3886457 (Thirty Eight Lakhs Eighty Six Thousands Four
Hundred and Fifty Seven)",3586054 (Thirty Five Lakhs Eighty Six Thousands Fifty Four ),"3454712 (Thirty Four Lakhs Fifty Four Thousands Seven
Hundred Twelve)"
New Equipment and software for Laboratories,"3166176 (Thirty One Lakhs Sixty Six Thousands One Hundred
Seventy Six)","2270131 (Twenty Two Lakhs Seventy Thousands One
Hundred Thirty One )","35163194 (Three Crore Fifty One Lakhs Sixty Three
Thousands One Hundred Ninety Four )"
Engineering Workshops,"66044886 (Six Crore Sixty Lakhs Forty Four Thousand Eight
Hundred Eighty Six)","18519265 (One Crore Eighty Five Lakhs Nineteen Thousands
Two Hundred Sixty Five )","24671989 (Two Crore Forty Six Lakhs Seventy One Thousand
Nine Hundred Eighty Nine)"
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","98427666 (Nine Crore Eighty Four Lakhs Twenty Seven
Thousand Six Hundred Sixty Six)","9356490 (Ninety Three Lakhs Fifty Six Thousand Four
Hundred Ninety)","9082425 (Ninety Lakhs Eighty Two Thousand Four Hundred
and Twenty Five)"
