0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,168,175,82
Total no. of Client Organizations,79,86,38
Total Amount Received (Amount in Rupees),6682875,5245070,4581652
Amount Received in Words,"Sixty six lakhs eighty two thousand eight hundred and seventy
five",Fifty Two Lakh Forty Five Thousand Seventy,Forty Five Lakh Eighty One Thousand Six Hundred Fifty Two
