0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","11073726 (One Crore Ten Lakh Seventy Three Thousand
Seven Hundred Twenty Six )","11610330 (One Crore Sixteen Lakh Ten Thousand Three
Hundred Thirty )","11114121 (One Crore Eleven Lakh Fourteen Thousand One
Hundred Twenty One )"
New Equipment and software for Laboratories,"12100933 (One Crore Twenty One Lakh Nine Hundred Thirty
Three )","11850572 (One Crore Eighteen Lakh Fifty Thousand Five
Hundred Seventy Two )","4589387 (Forty Five Lakh Eighty Nine Thousand Three
Hundred Eighty Seven )"
Engineering Workshops,"1956220 (Nineteen Lakh Fifty Six Thousand Two Hundred
Twenty )","1932704 (Nineteen Lakh Thirty Two Thousand Seven Hundred
Four )","667313 (Six Lakh Sixty Seven Thousand Three Hundred
Thirteen )"
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","5663138 (Fifty Six Lakh Sixty Three Thousand One Hundred
Thirty Eight )","7040598 (Seventy Lakh Forty Thousand Five Hundred Ninety
Eight )","5230638 (Fifty Two Lakh Thirty Thousand Six Hundred Thirty
Eight )"
