0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"602950012 (Sixty Crore Twenty Nine Lakh Fifty Thousand and
Twelve)","541818337 (Fifty Four Crore Eighteen Lakh Eighteen
Thousand Three Hundred and Thirty Seven )","502831417 (Fifty Crore Twenty Eight Lakh Thirty One
Thousand Four Hundred and Seventeen )"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","288115632 (Twenty Eight crore Eighty One lakh Fifteen
thousand Six hundred Thirty Two )","276685935 (Twenty seven crore sixty six lakh eighty five
thousand nine hundred thirty five )","310548802 (Thirty One Crore Five Lakh Forty eight Thousand
Eight Hundred and Two)"
Seminars/Conferences/Workshops,"1552578 (Fifteen lakh Fifty two thousand Five hundred Seventy
Eight )","1892104 (Eighteen lakh ninety two thousand one hundred and
four)","1680714 (Sixteen Lakh Eighty Thousand Seven Hundred and
Fourteen )"
