0,1,2,3
Total no. of Sponsored Projects,9,6,47
Total no. of Funding Agencies,6,5,15
Total Amount Received (Amount in Rupees),27174174,22235237,26635403
Amount Received in Words,"Two crores Seventy one Lakh Seventy Four Thousand one
Hundred seventy Four","Two crores Twenty Two Lakh Thirty Five Thousand Two
Hundred Thirty Seven","Two Crores Sixty Six Lakh Thirty Five Thousand Four Hundred
Three"
