0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","9170498 (Ninety One lakh seventy thousand four hundred
ninety eight hundred )","4542135 (Forty Five Lakhs Forty Two Thousand One Hundred
Thirty Five)","7099402 (Seventy Lakh Ninety Nine Thousand Four Hundred
Two)"
New Equipment and software for Laboratories,"61156696 (Six Crore eleven lakh fifty six thousand six hundred
ninety six)","55027612 (Five Crore Fifty Lakh Twenty Seven Thousand Six
Hundred Twelve)","58637738 (Five Crore Eighty Six Lakh Thirty Seven Thousand
Seven Hundred Thirty Eight)"
Engineering Workshops,"16878590 (One Crore sixty eight lakh seventy eight thousand
five hundred ninety)","16491816 (One Crore Sixty Four Lakh Ninety One Thousand
Eight Hundred Sixteen)","6409551 (Sixty Four Lakh Nine Thousand Five Hundred Fifty
One)"
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","7034712 (Seventy Lakhs Thirty Four thousand seven hundred
twelve )","8147079 (Eight One Lakh Forty Seven Thousand Seventy
Nine)","10536771 (One Crore Five Lakh Thirty Six Thousand Seven
Hundred Seventy One)"
