0,1,2,3
Total Amount Received (Amount in Rupees),21741902,20266307,29830700
Amount Received in Words,"Two Crore Seventeen Lakh Forty one thousand Nine hundred
Two",Two crore two lakh sixty six thousand three hundred seven,Two Crore Ninety Eight Lakh Thirty Thousand Seven Hundred
