0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)",9028061 (Ninety Lakh Twenty Eight Thousand and Sixty One),"20327878 (Two Crore Three Lakh Twenty Seven Thousand
Eight Hundred and Seventy Eight)",9000207 (Ninety Lakh Two Hundred and Seven)
New Equipment and software for Laboratories,"36932682 (Three Crore Sixty Nine Lakh Thirty Two Thousand
Six Hundred and Eighty Two)","61706443 (Six Crore Seventeen Lakh Six Thousand Four
Hundred and Forty Three )","22284575 (Two Crore Twenty Two Lakh Eighty Four Thousand
Five Hundred and Seventy Five )"
Engineering Workshops,"3641210 (Thirty Six Lakh Forty One Thousand Two Hundred
and Ten)","3036874 (Thirty Lakh Thirty Six Thousand Eight Hundred and
Seventy Four)",73304 (Seventy Three Thousand Three Hundred and Four)
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","18288883 (One Crore Eighty Two Lakh Eighty Eight Thousand
Eight Hundred and Eighty Three)","53812434 (Five Crore Thirty Eight Lakh Twelve Thousand Four
Hundred and Thirty Four)","4671905 (Forty Six Lakh Seventy One Thousand Nine
Hundred and Five)"
