0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,47,45,59
Total no. of Client Organizations,27,36,32
Total Amount Received (Amount in Rupees),18386026,27401672,20356368
Amount Received in Words,"One crore eighty three lakhs eighty six thousand and twenty six
only","two crores seventy four lakhs one thousand six hundred and
seventy two only","two crores thirty five lakhs six thousand three hundred and
sixty eight only"
