0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"234502893 (Twenty Three Crore Forty Five Lakh Two
Thousand Eight Hundred Ninety Three Only)","256959978 (Twenty Five Crore Sixty Nine Lakh Fifty Nine
Thousand Nine Hundred Seventy Eight Only)","238883721 (Twenty Three Crore Eighty Eight Lakh Eighty
Three Thousand Seven Hundred Twenty One Only)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","155612500 (Fifteen Crore Fifty Six Lakh Twelve Thousand Five
Hundred Only)","172052284 (Seventeen Crore Twenty Lakh Fifty Two
Thousand Two Hundred Eighty Four Only)","168370175 (Sixteen Crore Eighty Three Lakh Seventy
Thousand One Hundred Seventy Five Only)"
Seminars/Conferences/Workshops,"4137520 (Forty One Lakh Thirty Seven Thousand Five
Hundred Twenty Only)","5740320 (Fifty Seven Lakh Forty Thousand Three Hundred
Twenty Only)","6452967 (Sixty Four Lakh Fifty Two Thousand Nine Hundred
Sixty Seven Only)"
