0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","36056910 (Three Crore Sixty Lakh Fifty Six thousand Nine
Hundred and Ten )","40545561 (Four Crore Five Lakh Forty Five Thousand Five
Hundred Sixty One )","23603964 (Two Crore Thirty Six Lakh Three Thousand Nine
Hundred Sixty Four )"
New Equipment and software for Laboratories,"382919465 (Thirty Eight Crore Twenty Nine Lakh Nineteen
Thousand Four Hundred Sixty Five)","523236444 (Fifty Two Crore Thirty Two Lakh Thirty Six
Thousand Four Hundred Forty Four )","239325895 (Twenty three crore ninety three lakh twenty five
thousand eight hundred ninety five)"
Engineering Workshops,"218597 (Two lakh eighteen thousand five hundred ninety
seven)","1941362 (Nineteen Lakh Forty One Thousand Three Hundred
Sixty Two )","1993879 (Nineteen Lakh Ninety Three Thousand Eight
Hundred Seventy Nine )"
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","75066897 (Seven Crore Fifty Lakhs Sixty Six Thousand Eight
Hundred Ninety Seven)","303365777 (Thirty Crore Thirty Three Lakh Sixty Five
Thousand Seven Hundred Seventy Seven )","343185001 (Thirty Four Crore Thirty One Lakh Eighty Five
Thousand One )"
