0,1,2,3,4,5,6,7
2018-19,181,181,2019-20,148,93,"1570000(Fifteen Lakh
seventy thousand)",16
2019-20,186,186,2020-21,151,74,"1945000(Nineteen lakh
forty five thousand)",7
