0,1,2,3
Total no. of Sponsored Projects,5,8,6
Total no. of Funding Agencies,5,3,2
Total Amount Received (Amount in Rupees),3971515,6955533,3228000
Amount Received in Words,"Thirty Nine Lakhs Seventy One Thousand Five Hundred and
Fifteen Only","Sixty Nine Lakhs Fifty Five Thousand Five Hundred and Thirty
Three Only",Thirty Two Lakhs Twenty Eight Thousand Only
