0,1,2,3
Total no. of Sponsored Projects,7,10,0
Total no. of Funding Agencies,7,10,0
Total Amount Received (Amount in Rupees),200000,783333,0
Amount Received in Words,TWO LAKH,"Seven Lakh Eighty Three Thousand Three Hundred Thirty
Three",Zero
