0,1,2,3
Total no. of Sponsored Projects,46,43,0
Total no. of Funding Agencies,30,34,0
Total Amount Received (Amount in Rupees),2612067,375000,0
Amount Received in Words,"TWENTY SIX LAKH TWELVE THOUSAND AND SIXTY
SEVEN ONLY",Three Lakh Seventy Five Thousand,Zero
