0,1,2,3
Total no. of Sponsored Projects,22,9,10
Total no. of Funding Agencies,3,3,3
Total Amount Received (Amount in Rupees),23346259,6633533,9342770
Amount Received in Words,"Two Crore Thirty Three Lakhs Forty Six Thousand Two
Hundred Fifty Nine Rupees","Sixty Six Lakhs Thirty Three Thousand Five Hundred Thirty
Three Rupees","Ninety Three Lakhs Forty Two Thousand Seven Hundred
Seventy Rupees"
