0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,11,9,17
Total no. of Client Organizations,7,7,12
Total Amount Received (Amount in Rupees),1855600,1812470,2568000
Amount Received in Words,Eighteen Lakhs Fifty Five Thousand Six Hundred Rupees,"Eighteen Lakhs Twelve Thousand Four Hundred Seventy
Rupees",Twenty Five Lakhs Sixty Eight Thousand Rupees
