0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","2094831 (Twenty Lakhs Ninety Four Thousand Eight Hundred
Thirty One Rupees)","2841729 (Twenty Eight Lakhs Forty One Thousand Seven
Hundred Twenty Nine Rupees)","2600371 (Twenty Six Lakhs Three Hundred Seventy One
Rupees)"
New Equipment and software for Laboratories,"14198353 (One Crore Forty One Lakhs Ninety Eight Thousand
Three Hundred Fifty Three Rupees)","6985163 (Sixty Nine Lakhs Eighty Five Thousand One
Hundred Sixty Three Rupees)","5364377 (Fifty Three Lakhs Sixty Four Thousand Three
Hundred Seventy Seven Rupees)"
Engineering Workshops,"1072426 (Ten Lakhs Seventy Two Thousand Four Hundred
Twenty Six Rupees)","1341757 (Thirteen Lakhs Forty One Thousand Seven Hundred
Fifty Seven Rupees)","2048582 (Twenty Lakhs Forty Eight Thousand Five Hundred
Eighty Two Rupees)"
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","17894304 (One Crore Seventy Eight Lakhs Ninety Four
Thousand Three Hundred Four Rupees)","15850563 (One Crore Fifty Eight Lakhs Fifty Thousand Five
Hundred Sixty Three Rupees)","10949017 (One Crore Nine Lakhs Forty Nine Thousand
Seventeen Rupees)"
