0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"271530593 (Twenty Seven Crore Fifteen Lakhs Thirty
Thousand Five Hundred Ninety Three Rupees)","249311546 (Twenty Four Crore Ninety Three Lakhs Eleven
Thousand Five Hundred Forty Six Rupees)","237948249 (Twenty Three Crore Seventy Nine Lakhs Forty
Eight Thousand Two Hundred Forty Nine Rupees)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","100817470 (Ten Crore Eight Lakhs Seventeen Thousand Four
Hundred Seventy Rupees)","100211485 (Ten Crore Two Lakhs Eleven Thousand Four
Hundred Eighty Five Rupees)","61512934 (Six Crore Fifteen Lakhs Twelve Thousand Nine
Hundred Thirty Four Rupees)"
Seminars/Conferences/Workshops,"1414752 (Fourteen Lakhs Fourteen Thousand Seven Hundred
Fifty Two Rupees)","1208572 (Twelve Lakhs Eight Thousand Five Hundred Seventy
Two Rupees)","1799921 (Seventeen Lakhs Ninety Nine Thousand Nine
Hundred Twenty One Rupees)"
