0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,11,50,28
Total no. of Client Organizations,9,38,15
Total Amount Received (Amount in Rupees),7772933,58138914,10218176
Amount Received in Words,"Rupees Seventy Seven Lakh Seventy Two Thousand Nine
Hundred Thirty Three","Rupees Five Crore Eighty One Lakh Thirty Eight Thousand
Nine Hundred Fourteen","Rupees One Crore Two Lakh Eighteen Thousand One
Hundred Seventy Six"
