0,1,2,3
Total Amount Received (Amount in Rupees),24284360,54191178,41846000
Amount Received in Words,"Two Crore Forty Two Lakh Eight Four Thousand Three
Hundred Sixty Only","Five Crore Forty One Lakh Ninety One Thousand One
Hundred Seventy Eight Only",Four Crore Eighteen Lakh Forty Six Thousand Only
