0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","9354512 (Ninety Three Lacs Fifty Four Thousand Five
Hundred Twelve)","6212893 (Sixty Two Lacs Twelve Thousand Eight Hundred
Ninty Three)","11204208 (One Crore Twelve Lacs Four Thousand Two
Hundred Eight)"
New Equipment and software for Laboratories,"79396345 (Seven Crore Ninety Three Lacs Ninety Six
Thousand Three Hundred Forty Five)","80935690 (Eight Crore Nine Lacs Thirty Five Thousand Six
Hundred Ninty)","56834815 (Five Crore Sixty Eight Lacs Thirty Four Thousand
Eight Hundred fifteen)"
Engineering Workshops,"19653390 (One Crore Ninety Six Lacs Fifty Three Thousand
Three Hundred Ninety)","4504586 (Forty Five Lacs Four Thousand Five Hundred Eighty
Six)","10227693 (One Crore Two Lacs Twenty Seven Thousand Six
Hundred Ninety Three)"
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","15106803 (One Crore Fifty One Lacs Six Thousand Eight
Hundred Three)","3103804 (Thirty One Lacs Three Thousand Eight Hundred
Four)","15198717 (One Crore Fifty One Lacs Ninety Eight Thousand
Seven Hundred Seventeen)"
